,Index,fare_amount,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,hour,weekday,month,year,is_weekday,is_night,distance_km
159416,35268755,9.5,-74.000925,40.731672,-73.985332,40.756377,3,22,3,10,2014,0,1,3.044999993705899
159417,42579579,7.7,-73.987093,40.738872,-73.970348,40.76227,5,7,1,8,2011,0,0,2.9595060981483927
159418,11017342,6.1,-73.98455,40.769323,-73.977814,40.757701,1,8,1,12,2010,0,0,1.4113456443438193
159419,32240970,8.5,-73.99188995361328,40.73138427734375,-73.99490356445312,40.75021362304688,1,10,6,5,2015,1,0,2.1090656244214596
159420,22846831,39.7,-73.790077,40.643858,-73.939735,40.75147,1,11,0,1,2011,0,0,17.388625092078787
159421,40680433,9.5,-73.986174,40.722251,-74.002027,40.738195000000005,1,21,5,11,2014,1,0,2.2198063582913723
159422,7275701,16.1,-73.97864100000001,40.752451,-73.91335600000001,40.767277,1,0,5,9,2011,1,1,5.740439095638968
159423,46461081,10.0,-73.983068,40.771596,-73.969691,40.75052,1,22,1,11,2014,0,1,2.6002987496728522
159424,48477341,5.5,-73.960458,40.76165,-73.95996,40.767812,3,18,4,9,2014,0,0,0.6864655661390748
159425,24518713,4.5,-73.97063399999999,40.745531,-73.97529300000001,40.751143,1,9,0,10,2010,0,0,0.7371854979180262
159426,11812205,12.5,-73.981356,40.780864,-73.950649,40.802397,1,19,3,4,2014,0,0,3.5235609662701055
159427,50761625,8.9,-73.951388,40.778485,-73.978303,40.756118,5,7,1,4,2012,0,0,3.3650251850816115
159428,46482922,13.5,-73.982422,40.778987,-73.991802,40.746492,2,6,0,8,2014,0,0,3.698631989656866
159429,12915089,6.5,-73.987324,40.739681,-73.980642,40.751121000000005,1,11,3,6,2012,0,0,1.3910546944725297
159430,33316403,7.7,-73.981887,40.753695,-73.98083000000001,40.771028,5,18,2,7,2009,0,0,1.929396503629655
159431,21014450,13.0,-73.982258,40.768596,-73.951127,40.804356,1,20,4,12,2014,0,0,4.762416269763624
159432,52568421,6.5,-73.9788589477539,40.73634719848633,-73.9776840209961,40.74471282958984,1,12,2,3,2015,0,0,0.9354676442309515
159433,55068420,6.0,-73.986114,40.757431,-74.000586,40.758486,1,13,0,2,2014,0,0,1.2245694672285716
159434,18345973,8.0,-73.99119300000001,40.750592,-73.977903,40.759543,1,21,6,11,2014,1,0,1.4979172209698044
159435,47786464,5.5,-74.00754,40.72542,-73.997522,40.729877,1,19,0,10,2013,0,0,0.9788995966641691
159436,17775752,28.5,-73.955076,40.765418,-73.853489,40.719639,1,20,0,7,2013,0,0,9.957812020570296
159437,43075799,11.0,-73.994748,40.75038,-73.97296300000001,40.736763,1,20,2,12,2014,0,0,2.379266438508889
159438,14015780,12.5,-73.99217224121094,40.75279998779297,-73.965087890625,40.79194641113281,2,17,0,1,2015,0,0,4.914204145823933
159439,7937414,6.5,-74.00219,40.719255,-74.00656500000001,40.738999,1,21,4,3,2010,0,0,2.2261694372026444
159440,47649658,13.0,-74.00752258300781,40.7430076599121,-74.01351928710938,40.715763092041016,2,16,3,6,2015,0,0,3.071310054774412
159441,51245038,57.54,-73.78185272216798,40.64475631713867,-74.00578308105469,40.7080307006836,5,23,6,5,2015,1,1,20.15227055272998
159442,19347391,12.5,-73.983407,40.729988,-73.95325,40.782722,1,10,5,7,2009,1,0,6.390283944122793
159443,22495004,9.7,-74.003927,40.721885,-73.97846,40.762983,1,7,1,6,2010,0,0,5.0484780918224175
159444,50638367,11.0,-74.004987,40.751787,-73.986678,40.730037,2,18,3,6,2013,0,0,2.868525492835335
159445,22999274,6.9,-74.006834,40.716113,-73.998205,40.739762,1,23,0,1,2011,0,1,2.728326296756118
159446,33391948,8.5,-73.971252,40.762282,-73.988247,40.779312,1,19,3,3,2009,0,0,2.3736356577816493
159447,32012644,9.7,-73.976552,40.788338,-73.962008,40.805628000000006,1,10,3,8,2011,0,0,2.2792774043571047
159448,1595502,15.0,-73.98510300000001,40.747865,-73.927273,40.743962,1,2,5,5,2013,1,1,4.891039835999785
159449,43051222,7.5,-73.972272,40.765327,-73.977645,40.753972,6,10,1,7,2014,0,0,1.3412677794874817
159450,41510135,6.5,-73.97514,40.755182,-73.961177,40.763425,1,23,1,7,2013,0,1,1.4910376445862243
159451,50820203,36.67,-73.871874,40.774004,-74.015938,40.715203,2,9,4,8,2010,0,0,13.785728606382284
159452,52790843,7.7,-73.981225,40.739642,-74.000454,40.737147,1,20,2,3,2012,0,0,1.643666044212719
159453,44159425,6.9,-73.987386,40.729316,-74.006916,40.73279,2,19,5,11,2009,1,0,1.690355503549323
159454,41841798,7.0,-74.00581,40.706222,-74.007115,40.71581,1,19,1,1,2013,0,0,1.071796032835191
159455,14079966,6.5,-73.97596,40.754487,-73.991284,40.749796,1,20,4,4,2012,0,0,1.392220689905562
159456,37789963,10.9,-73.993252,40.728006,-73.97864799999999,40.762078,1,16,5,1,2012,1,0,3.9833865515249567
159457,21503436,3.3,-73.95620699999999,40.778878000000006,-73.959912,40.77367,1,8,1,7,2011,0,0,0.6577914636978555
159458,5228029,5.5,-73.945605,40.77815,-73.950758,40.783307,2,20,0,12,2013,0,0,0.7190769631392682
159459,22945597,27.0,-73.942839,40.840589,-73.97695300000001,40.758615,1,12,0,4,2014,0,0,9.556704203273576
159460,10087578,6.5,-73.981305,40.732985,-73.981937,40.748129,1,11,3,6,2009,0,0,1.6847775640655993
159461,35780057,20.0,-73.986862,40.744955,-74.012702,40.706597,1,13,3,10,2014,0,0,4.788894118535298
159462,4179495,10.0,-73.97531500000001,40.756984,-73.985954,40.732669,1,21,0,10,2013,0,0,2.8483891733570195
159463,41168222,3.7,0.0,0.0,0.0,0.0,1,16,1,4,2009,0,0,0.0
159464,26723066,4.9,-74.004712,40.715313,-74.010593,40.711627,2,11,1,6,2009,0,0,0.6431794006781555
159465,40766826,8.0,-73.991068,40.739483,-74.000045,40.734668,1,19,4,9,2012,0,0,0.9266693992635135
159466,16689648,4.5,-73.94114,40.723445,-73.943969,40.711837,1,2,6,7,2009,1,1,1.3125864353551489
159467,42678375,21.5,-73.997469,40.722523,-73.918323,40.700501,2,23,6,9,2013,1,1,7.10614722540472
159468,28442801,6.1,-73.969542,40.790305,-73.963259,40.774837,1,18,0,4,2012,0,0,1.7994772938977301
159469,47979961,11.7,-73.954052,40.778932,-73.982522,40.753612,1,8,1,1,2009,0,0,3.698042916849337
159470,42803446,6.5,-73.983747,40.75067,-73.97689,40.751305,1,13,4,2,2014,0,0,0.5819068880162565
159471,54312908,15.7,-73.7769,40.645067,-73.816662,40.706553,1,19,4,8,2011,0,0,7.614949022944735
159472,52631797,6.5,-74.003947,40.748471,-74.003947,40.748471,1,11,2,8,2012,0,0,0.0
159473,36594010,4.5,-73.972301,40.763749,-73.96566999999999,40.774289,2,20,2,6,2010,0,0,1.2982303933636588
159474,40108817,8.1,-73.978718,40.764472,-73.954847,40.788348,1,22,1,2,2009,0,1,3.3299652433314897
159476,27767489,6.5,-73.97500699999999,40.790027,-73.9667,40.8042,1,11,2,10,2012,0,0,1.724133948504951
159477,13185464,8.9,-73.96543299999999,40.75897,-73.994322,40.748537,1,16,3,1,2009,0,0,2.695782283947429
159478,49948293,14.1,-73.999505,40.76137,-73.954815,40.76719,1,7,3,8,2012,0,0,3.818991809526121
159479,43988368,7.7,-73.97010300000001,40.762488,-73.98849200000001,40.754032,5,7,4,12,2009,0,0,1.8119132216511558
159480,49301764,10.7,0.0,0.0,0.0,0.0,1,19,4,3,2009,0,0,0.0
159481,21860392,10.0,-73.973507,40.756232,-73.989992,40.751545,5,9,4,10,2014,0,0,1.4831558039099744
159482,22481944,4.9,-73.958256,40.779019,-73.95016700000001,40.772243,1,15,0,4,2009,0,0,1.0156967999870217
159483,5876561,11.7,-73.99631,40.723798,-73.952027,40.714068,1,17,3,5,2010,0,0,3.885689785747069
159484,34472616,4.9,-73.959246,40.76317,-73.950321,40.772164,1,8,3,5,2009,0,0,1.251041665612298
159485,11929290,8.9,-73.991156,40.749819,-73.984399,40.728687,1,0,4,8,2012,0,1,2.417748721832953
159486,50704428,6.5,-73.97314899999999,40.789944,-73.982399,40.777023,1,13,4,3,2013,0,0,1.6342533807538366
159487,29858290,12.0,-73.994324,40.728421,-73.992211,40.749031,1,14,3,12,2012,0,0,2.298631573449186
159488,7508539,4.0,-73.982285,40.775065000000005,-73.984797,40.780842,5,16,4,7,2014,0,0,0.676300170825371
159489,5454323,5.0,-73.955825,40.772637,-73.955517,40.764443,2,23,4,6,2014,0,1,0.9115003509963827
159490,3869406,9.0,-73.97230400000001,40.75411,-73.992609,40.762608,1,6,5,5,2014,1,0,1.9539116627130246
159491,38449498,6.1,-73.993147,40.762665000000005,-73.976557,40.785557,5,17,0,8,2010,0,0,2.903622546191414
159492,36671507,4.5,-74.008,40.723477,-74.008127,40.730542,1,11,5,9,2012,1,0,0.7856650471009499
159493,47251972,8.9,-73.971378,40.751059000000005,-73.989297,40.733437,1,11,3,6,2012,0,0,2.4735641400068458
159494,9003559,6.5,-74.000465,40.7276,-74.004017,40.74226,1,23,2,4,2012,0,1,1.6573627784094258
159495,51853188,6.5,-73.979916,40.786488,-73.99041,40.77182,1,23,5,5,2014,1,1,1.8549750219092977
159496,47049431,11.5,-73.959347,40.780219,-73.963251,40.757252,1,18,6,11,2014,1,0,2.5748893347440487
159497,38672664,4.5,-73.98925200000001,40.757635,-73.97981999999999,40.75808,1,10,1,6,2009,0,0,0.7959726090062289
159498,36240773,11.5,-73.977847,40.753127,-74.00546,40.738225,1,18,2,1,2013,0,0,2.856034887446112
159499,35012997,17.7,-74.010723,40.720328,-73.97245699999999,40.755133,1,14,5,10,2009,1,0,5.037092253604255
159500,45382146,6.0,-73.965556,40.790801,-73.978912,40.781714,2,10,3,12,2013,0,0,1.5117464783847043
159501,22155974,4.9,-73.955493,40.779416,-73.971159,40.786113,1,22,1,2,2010,0,1,1.5147048104781795
159502,1331697,6.0,-74.008513,40.716545,-74.00608199999999,40.735384,1,22,1,6,2014,0,1,2.1047939963146125
159503,18207203,4.9,-73.991979,40.738521,-74.005471,40.735935,1,13,5,10,2009,1,0,1.1725542313183053
159504,33565086,57.33,-73.784973,40.64847,-73.96851,40.765042,1,16,1,6,2013,0,0,20.183212094496565
159505,8002240,6.1,-73.980032,40.771727,-73.97166700000001,40.761977,1,9,4,8,2011,0,0,1.2929254691227479
159506,23873204,12.9,-73.97149300000001,40.756066,-74.00925500000001,40.716877,4,0,4,9,2011,0,1,5.395510481894463
159507,35174300,15.0,-74.005619,40.727221,-74.005619,40.727221,1,11,4,9,2013,0,0,0.0
159508,55049010,3.7,-73.985247,40.723355,-73.986081,40.726788,1,14,4,8,2009,0,0,0.388147886001348
159509,33301140,5.5,-73.97364499999999,40.763412,-73.982617,40.761187,1,17,2,7,2013,0,0,0.7951099524304664
159510,26701649,4.9,-73.980852,40.74223,-73.974645,40.752722,4,17,1,8,2012,0,0,1.2784732242746326
159511,30015180,12.5,-73.98875,40.758182,-73.996714,40.766647,1,2,4,6,2010,0,1,1.1558000371833268
159512,41247607,11.0,-73.98113000000001,40.73807,-74.00825,40.7489,1,16,0,12,2014,0,0,2.5826809301387983
159513,7762751,7.5,-74.000732,40.757905,-73.989273,40.750502,1,20,5,7,2014,1,0,1.2685657537112918
159514,12584152,9.0,-73.985908,40.748942,-73.98338299999999,40.734508,2,9,1,9,2014,0,0,1.6190235927777037
159515,24361659,6.1,-73.97613299999999,40.78886,-73.98339200000001,40.7609,1,17,0,9,2010,0,0,3.168528211271881
159516,26190884,11.0,-73.99482900000001,40.719632,-73.98269,40.751448,1,7,1,3,2013,0,0,3.68265533917413
159517,4645131,6.1,-73.969608,40.763157,-73.97746,40.753656,1,18,1,10,2011,0,0,1.2463930521854671
159518,33424648,4.5,-73.99436800000001,40.756742,-73.990697,40.752787,1,18,2,3,2012,0,0,0.5376018244449694
159519,27070375,15.0,-73.976745,40.750257,-73.95446700000001,40.770527,4,18,1,9,2014,0,0,2.9327186887334036
159520,25402652,4.0,-73.98525699999999,40.723727,-73.98216500000001,40.72237,1,22,5,1,2014,1,1,0.3011041120407689
159521,49726537,15.5,-73.982148,40.768557,-73.911063,40.759273,1,1,2,12,2012,0,1,6.075114751293412
159522,34961815,8.0,-73.982702,40.747585,-73.975193,40.735207,2,19,1,7,2014,0,0,1.5147953930272169
159523,32293775,19.3,-73.98326999999999,40.76528,-73.894677,40.707722,1,3,5,5,2009,1,1,9.832529009622563
159524,45079051,9.0,-73.97705078125,40.75601577758789,-73.95533752441406,40.76995086669922,1,18,6,4,2015,1,0,2.3969079956928048
159525,48531755,12.5,-73.987112,40.730477,-73.998508,40.762362,5,22,4,6,2011,0,1,3.6731263841980644
159526,27618036,11.3,-74.005421,40.726654,-73.971765,40.692798,1,1,6,4,2009,1,1,4.713790226172851
159527,3682583,9.7,-73.97158,40.754745,-73.987619,40.721644,1,20,3,11,2009,0,0,3.920887192465529
159528,2338751,9.5,-73.959182,40.783185,-73.951472,40.769913,1,14,2,10,2012,0,0,1.6122650417796136
159529,18731319,22.0,-73.990902,40.750967,-73.959805,40.818585,5,14,3,10,2012,0,0,7.961581944495523
159530,40865169,4.5,-73.98774,40.732592,-73.979737,40.743257,4,1,3,6,2012,0,1,1.3641810723511574
159531,25411353,12.1,-73.978712,40.758539,-74.000773,40.731804,1,14,3,12,2011,0,0,3.505927094273902
159532,5084273,6.9,-73.986809,40.763169,-73.977385,40.750129,2,19,2,11,2009,0,0,1.6530347975698143
159533,8231862,5.7,-73.981898,40.771731,-73.985776,40.77847,1,14,4,12,2011,0,0,0.8174036613308041
159534,48863220,6.1,-73.980753,40.741975,-73.98064699999999,40.750678,1,15,3,6,2011,0,0,0.9677706445986559
159535,41155368,5.0,-73.944328,40.779805,-73.95238,40.76861,3,22,4,4,2014,0,1,1.4175058106530907
159536,36386913,16.5,-73.981267,40.720848,-74.00574300000001,40.740188,3,18,5,12,2014,1,0,2.9796272700254285
159537,25320022,9.0,-73.981622,40.772712,-73.96945699999999,40.757292,1,23,3,10,2012,0,1,1.9973922078427397
159538,28966981,12.9,-74.003025,40.707547,-73.9939,40.664595,5,4,5,2,2010,1,1,4.837621768900142
159539,21570078,4.5,-73.976871,40.788092,-73.982899,40.780387,2,23,0,2,2014,0,1,0.9957963441212614
159540,38217568,7.0,-74.000485,40.737071,-74.010328,40.718641,1,9,3,1,2014,0,0,2.2108070650817466
159541,54880463,26.5,-73.97072800000001,40.752822,-73.969328,40.672787,2,21,0,6,2014,0,0,8.90026818876976
159542,25415127,16.1,-73.952607,40.772196,-74.004006,40.707717,1,6,4,1,2012,0,0,8.37599221805604
159543,30058126,5.0,-73.98071,40.75991,-73.97416,40.75884,1,8,2,4,2014,0,0,0.5643611240867855
159544,8958072,11.0,-73.966127,40.794817,-73.93772,40.804607,1,20,5,6,2013,1,0,2.6272806762116696
159545,37310932,4.5,-74.000236,40.742098,-73.99374300000001,40.739204,1,10,3,3,2012,0,0,0.6346621852949557
159546,15931820,8.9,-73.982095,40.777697,-73.95873,40.810013,1,22,6,12,2011,1,1,4.096470628464643
159547,32360826,9.0,-73.9677505493164,40.7625389099121,-73.98554992675781,40.75544357299805,1,13,2,1,2015,0,0,1.6941008887645912
159548,18237542,20.5,-74.0083,40.705037,-73.96945500000001,40.759402,2,12,4,6,2014,0,0,6.874329406040732
159549,48034769,6.5,0.0,0.0,0.0,0.0,1,23,6,5,2012,1,1,0.0
159550,15107091,6.1,-74.005673,40.726508,-74.006722,40.740767,1,19,0,7,2011,0,0,1.5879901488112804
159551,17233396,4.5,-73.984651,40.742537,-73.981877,40.736664000000005,2,13,6,5,2009,1,0,0.6936081641970105
159552,20747405,14.0,-74.00056500000001,40.719747,-73.98638000000001,40.745405,1,14,6,4,2014,1,0,3.0932807064281436
159553,19333333,3.3,-73.991865,40.744943,-73.991972,40.749238,3,20,0,10,2011,0,0,0.4776672646703687
159554,44128338,8.5,0.0,0.0,0.0,0.0,2,22,5,7,2014,1,1,0.0
159555,38870470,8.0,-73.99061,40.752729,-73.986319,40.758786,1,21,5,11,2013,1,0,0.7643593228207098
159556,42496997,9.0,-73.983476,40.767997,-73.99346,40.752207,1,15,5,3,2014,1,0,1.9467487607789837
159557,1007114,6.5,-73.98264,40.747195,-73.994907,40.744907,5,3,3,9,2013,0,1,1.0642578676867827
159558,19163156,5.5,-74.0011,40.725342,-74.007044,40.72966,1,12,4,7,2014,0,0,0.6938380755222585
159559,10479668,27.5,-73.952905,40.786035,-74.01476,40.712245,1,13,3,5,2014,0,0,9.719735965274763
159560,29734854,14.5,-73.99300699999999,40.744737,-73.982822,40.767072,5,12,2,1,2013,0,0,2.627532139130356
159561,7485829,49.8,-73.957848,40.778986,-73.787133,40.647479,1,14,6,5,2012,1,0,20.514849936322232
159562,51387304,39.5,-73.97864532470702,40.762298583984375,-73.86212921142578,40.76863479614258,1,12,1,3,2015,0,0,9.83798940968501
159563,39096541,49.57,-73.96431700000001,40.764687,-73.787115,40.64748,1,17,5,7,2010,1,0,19.823338725441346
159564,30548656,5.3,-73.979908,40.781091,-73.9741,40.795803,1,4,6,8,2011,1,1,1.7074125049251132
159565,47052386,9.3,-73.996287,40.726747,-73.971905,40.753981,1,1,6,8,2011,1,1,3.6592518465747155
159566,21875164,57.33,-73.94941800000001,40.772842,-73.782448,40.648742,2,14,6,4,2013,1,0,19.709917774085536
159567,35665311,5.3,-73.969542,40.769042,-73.978388,40.759122,1,8,3,8,2012,0,0,1.3310752897999398
159568,29447867,21.5,-73.96522,40.68837,-74.002637,40.750019,1,21,4,7,2013,0,0,7.545563710072943
159569,41342581,14.1,-73.972008,40.749685,-73.98944,40.718005,1,20,5,3,2009,1,0,3.8165983270660546
159570,52170212,19.0,-73.95089721679686,40.7791404724121,-73.99417877197266,40.750015258789055,1,7,3,6,2015,0,0,4.875993566334387
159571,5272030,8.0,-74.006367,40.748572,-74.007767,40.731957,6,22,0,10,2014,0,1,1.8512649870878461
159572,5218225,31.87,-73.97665500000001,40.763293,-73.864828,40.770315,1,15,2,4,2010,0,0,9.449945079097827
159573,11270181,30.9,-73.97126800000001,40.764509,-73.944912,40.693676,2,23,4,12,2011,0,1,8.183388220661836
159574,50950964,42.5,-73.782187,40.644628,-73.944477,40.725243,2,16,2,7,2013,0,0,16.358836834250035
159575,44177572,16.5,-73.95362854003906,40.77959442138672,-73.99195861816406,40.75433349609375,1,8,2,6,2015,0,0,4.278999684818957
159576,46345187,4.9,-73.97299699999999,40.756388,-73.972758,40.746123,5,23,3,11,2010,0,1,1.141593455963963
159577,14835618,8.9,-73.987323,40.729215,-73.96305600000001,40.71184,1,23,2,10,2010,0,1,2.8133752913561736
159578,17228026,6.5,-73.935232,40.800609,-73.94780300000001,40.787024,1,7,0,8,2011,0,0,1.84438455082619
159579,45693605,9.3,-74.006742,40.739763,-73.97318800000001,40.750998,1,17,5,10,2009,1,0,3.0904541064578375
159580,54978375,9.0,-73.991606,40.726728,-73.984818,40.717776,3,18,2,5,2013,0,0,1.148079658223623
159581,29569418,4.5,-74.004163,40.747958,-73.999282,40.760467,1,21,3,1,2011,0,0,1.4504275205629353
159582,55411393,11.7,-73.983717,40.738441,-74.00153,40.714834,1,9,0,2,2010,0,0,3.02384796722975
159583,38644545,11.3,-74.00425,40.721898,-73.988885,40.761017,2,21,4,5,2009,0,0,4.538360999721727
159584,29682274,10.5,-73.967217,40.772297,-73.983165,40.744635,1,18,5,5,2010,1,0,3.3563839005358425
159585,33725262,5.7,-73.137393,41.366138,-73.137393,41.366138,1,18,0,11,2009,0,0,0.0
159586,42919724,8.9,-73.98231,40.7828,-73.955487,40.785355,1,17,2,5,2012,0,0,2.276141125525091
159587,16937085,7.5,-73.982008,40.746463,-73.9978,40.756618,1,21,1,11,2012,0,0,1.7448816026794396
159588,51087627,6.5,-73.96672821044923,40.77232360839844,-73.9541473388672,40.76668930053711,1,8,4,1,2015,0,0,1.2308470053223475
159589,22047346,17.0,-74.012815,40.70234,-73.994345,40.761175,5,14,0,6,2014,0,0,6.724716664465262
159590,53916479,8.1,-73.977508,40.75418,-73.98450600000001,40.74872,2,17,2,6,2012,0,0,0.846219237350338
159591,22354367,16.9,-74.01467099999999,40.714651,-73.969847,40.76141,1,11,3,8,2010,0,0,6.426165513917047
159592,30610492,13.0,-73.99391899999999,40.720604,-73.988788,40.758175,1,8,6,12,2014,1,0,4.200010844788531
159593,50575446,4.5,-73.963289,40.782597,-73.963289,40.782597,1,17,4,8,2009,0,0,0.0
159594,9571724,31.07,-73.87455600000001,40.774121,-73.981847,40.763066,1,8,2,2,2010,0,0,9.118621478136944
159595,47134913,7.3,-73.982385,40.748318,-73.998963,40.731848,1,19,1,7,2011,0,0,2.3031962193919266
159596,30778259,7.3,-73.99481899999999,40.745646,-74.007319,40.727777,1,12,1,12,2011,0,0,2.248804635569701
159597,50299726,7.9,-73.984246,40.779651,-73.968138,40.765659,1,18,0,1,2009,0,0,2.0641094219709317
159598,32504925,9.5,-73.95015500000001,40.777135,-73.972945,40.764532,5,11,5,10,2012,1,0,2.376362778819673
159599,42848317,8.5,-73.980233,40.765302,-73.975595,40.776375,1,18,3,8,2010,0,0,1.2917236622937245
159600,2093463,9.0,-73.995912,40.759505,-73.977457,40.785857,1,17,1,3,2014,0,0,3.316814448551122
159601,23637043,4.0,-73.99008178710938,40.75662612915039,-73.98623657226562,40.762245178222656,1,13,1,6,2015,0,0,0.7037582504905739
159602,47465991,37.87,-73.97320500000001,40.755232,-74.00272199999999,40.618,1,0,5,10,2010,1,1,15.46112995287528
159603,54697367,31.83,-73.87066999999999,40.773679,-73.974216,40.755717,1,15,1,4,2014,0,0,8.946313471167063
159604,53824986,6.1,-73.977374,40.776255,-73.96126600000001,40.777606,1,5,4,1,2012,0,1,1.36463988326543
159605,29584826,6.5,-73.95479,40.769787,-73.966722,40.757832,1,4,1,10,2013,0,1,1.666427299329123
159606,37713212,6.1,-73.978167,40.745961,-73.964908,40.763919,1,18,6,4,2012,1,0,2.2879361689251034
159607,47423979,37.83,-73.870622,40.773577,-73.980687,40.762133,1,11,1,3,2014,0,0,9.356038181700935
159608,45077769,9.7,-73.93960200000001,40.750283,-74.00693299999999,40.717342,2,1,3,11,2009,0,1,6.752885278099757
159609,44166411,13.5,-73.975385,40.745472,-73.944855,40.779367,1,19,5,11,2014,1,0,4.562511929478564
159610,17930157,9.0,-74.01665496826173,40.70979690551758,-74.00102996826173,40.724136352539055,2,16,5,1,2015,1,0,2.067963744913121
159611,8667938,4.0,-73.95485699999999,40.765857,-73.957442,40.761662,1,20,4,12,2013,0,0,0.514766440105455
159612,13905233,16.5,-73.978135,40.7251,-73.947238,40.727957,1,22,4,8,2013,0,1,2.622910716474329
159613,32066542,5.0,-73.985977,40.734975,-73.980092,40.743047,5,19,3,12,2012,0,0,1.0254072986278107
159614,18038246,3.7,-73.95806800000001,40.776368,-73.96283000000001,40.76939,3,20,2,2,2011,0,0,0.8734130422600956
159615,10230652,16.1,-73.98073199999999,40.779823,-73.98127099999999,40.725117,1,0,4,9,2011,0,1,6.0831990903730935
159616,37656004,3.7,-73.98001,40.751582,-73.974537,40.758345,2,11,6,9,2012,1,0,0.8820651960119472
159617,29126750,10.0,-73.99472800000001,40.745267,-73.97580500000001,40.755471,1,8,2,10,2013,0,0,1.9565981661759155
